Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"ZOUT_AllOutputs_Post",180000003,"",0,7,"D1P",1,219.046,"Ohm","P",0.013264,***,""
"ZOUT_AllOutputs_Post",180000004,"",0,7,"D2P",1,218.18,"Ohm","P",0.013264,***,""
"IIH_Inputs_Post",4049,"",0,7,"B0_R7",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4149,"",0,7,"B1_R6",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4249,"",0,7,"B2_R5",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4349,"",0,7,"B3_R4",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4449,"",0,7,"B4_R3",1,0,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4549,"",0,7,"B5_R2",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4649,"",0,7,"B6_R1",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4749,"",0,7,"B7_R0",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4849,"",0,7,"CPOL",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",4949,"",0,7,"DE",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5049,"",0,7,"G0_G7",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5149,"",0,7,"G1_G6",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5249,"",0,7,"G2_G5",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5349,"",0,7,"G3_G4",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5449,"",0,7,"G4_G3",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5549,"",0,7,"G5_G2",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5649,"",0,7,"G6_G1",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5749,"",0,7,"G7_G0",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5849,"",0,7,"HS",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",5949,"",0,7,"LS0",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6049,"",0,7,"LS1",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6149,"",0,7,"PCLK",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6249,"",0,7,"R0_B7",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6349,"",0,7,"R1_B6",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6449,"",0,7,"R2_B5",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6549,"",0,7,"R3_B4",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6649,"",0,7,"R4_B3",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6749,"",0,7,"R5_B2",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6849,"",0,7,"R6_B1",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",6949,"",0,7,"R7_B0",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",7049,"",0,7,"SWAP",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",7149,"",0,7,"TXEN",1,1,"nA","P",0.025348,***,""
"IIH_Inputs_Post",7249,"",0,7,"VS",1,1,"nA","P",0.025348,***,""
"IIL_Inputs_Post",14049,"",0,7,"B0_R7",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14149,"",0,7,"B1_R6",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14249,"",0,7,"B2_R5",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14349,"",0,7,"B3_R4",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14449,"",0,7,"B4_R3",1,-1,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14549,"",0,7,"B5_R2",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14649,"",0,7,"B6_R1",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14749,"",0,7,"B7_R0",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14849,"",0,7,"CPOL",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",14949,"",0,7,"DE",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15049,"",0,7,"G0_G7",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15149,"",0,7,"G1_G6",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15249,"",0,7,"G2_G5",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15349,"",0,7,"G3_G4",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15449,"",0,7,"G4_G3",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15549,"",0,7,"G5_G2",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15649,"",0,7,"G6_G1",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15749,"",0,7,"G7_G0",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15849,"",0,7,"HS",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",15949,"",0,7,"LS0",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16049,"",0,7,"LS1",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16149,"",0,7,"PCLK",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16249,"",0,7,"R0_B7",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16349,"",0,7,"R1_B6",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16449,"",0,7,"R2_B5",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16549,"",0,7,"R3_B4",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16649,"",0,7,"R4_B3",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16749,"",0,7,"R5_B2",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16849,"",0,7,"R6_B1",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",16949,"",0,7,"R7_B0",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",17049,"",0,7,"SWAP",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",17149,"",0,7,"TXEN",1,0,"nA","P",0.025289,***,""
"IIL_Inputs_Post",17249,"",0,7,"VS",1,0,"nA","P",0.025289,***,""
"IOZ_P_GND_Post",100052,"",0,7,"CLKP",1,-8,"nA","P",0.011535,***,""
"IOZ_P_GND_Post",100053,"",0,7,"D0P",1,-8,"nA","P",0.011535,***,""
"IOZ_P_GND_Post",100054,"",0,7,"D1P",1,-3,"nA","P",0.011535,***,""
"IOZ_P_GND_Post",100055,"",0,7,"D2P",1,-11,"nA","P",0.011535,***,""
"IOZ_P_VDD_Post",1000052,"",0,7,"CLKP",1,-4,"nA","P",0.011301,***,""
"IOZ_P_VDD_Post",1000053,"",0,7,"D0P",1,-4,"nA","P",0.011301,***,""
"IOZ_P_VDD_Post",1000054,"",0,7,"D1P",1,1,"nA","P",0.011301,***,""
"IOZ_P_VDD_Post",1000055,"",0,7,"D2P",1,-7,"nA","P",0.011301,***,""
"IOZ_N_VDD_Post",100000052,"",0,7,"CLKN",1,-4,"nA","P",0.01136,***,""
"IOZ_N_VDD_Post",100000053,"",0,7,"D0N",1,-4,"nA","P",0.01136,***,""
"IOZ_N_VDD_Post",100000054,"",0,7,"D1N",1,0,"nA","P",0.01136,***,""
"IOZ_N_VDD_Post",100000055,"",0,7,"D2N",1,-8,"nA","P",0.01136,***,""
"IOZ_N_GND_Post",10000052,"",0,7,"CLKN",1,-9,"nA","P",0.011497,***,""
"IOZ_N_GND_Post",10000053,"",0,7,"D0N",1,-8,"nA","P",0.011497,***,""
"IOZ_N_GND_Post",10000054,"",0,7,"D1N",1,-6,"nA","P",0.011497,***,""
"IOZ_N_GND_Post",10000055,"",0,7,"D2N",1,-13,"nA","P",0.011497,***,""
"DIODE_GND_Post",20016,"",0,7,"B0_R7",1,-441.296,"mV","P",0.025012,***,""
"DIODE_GND_Post",20116,"",0,7,"B1_R6",1,-439.559,"mV","P",0.025012,***,""
"DIODE_GND_Post",20216,"",0,7,"B2_R5",1,-440.025,"mV","P",0.025012,***,""
"DIODE_GND_Post",20316,"",0,7,"B3_R4",1,-439.833,"mV","P",0.025012,***,""
"DIODE_GND_Post",20416,"",0,7,"B4_R3",1,-439.796,"mV","P",0.025012,***,""
"DIODE_GND_Post",20516,"",0,7,"B5_R2",1,-439.616,"mV","P",0.025012,***,""
"DIODE_GND_Post",20616,"",0,7,"B6_R1",1,-440.945,"mV","P",0.025012,***,""
"DIODE_GND_Post",20716,"",0,7,"B7_R0",1,-441.321,"mV","P",0.025012,***,""
"DIODE_GND_Post",20816,"",0,7,"CLKN",1,-441.137,"mV","P",0.025012,***,""
"DIODE_GND_Post",20916,"",0,7,"CLKP",1,-441.01,"mV","P",0.025012,***,""
"DIODE_GND_Post",21016,"",0,7,"CPOL",1,-438.874,"mV","P",0.025012,***,""
"DIODE_GND_Post",21116,"",0,7,"D0N",1,-440.47,"mV","P",0.025012,***,""
"DIODE_GND_Post",21216,"",0,7,"D0P",1,-440.311,"mV","P",0.025012,***,""
"DIODE_GND_Post",21316,"",0,7,"D1N",1,-440.589,"mV","P",0.025012,***,""
"DIODE_GND_Post",21416,"",0,7,"D1P",1,-440.348,"mV","P",0.025012,***,""
"DIODE_GND_Post",21516,"",0,7,"D2N",1,-441.284,"mV","P",0.025012,***,""
"DIODE_GND_Post",21616,"",0,7,"D2P",1,-442.314,"mV","P",0.025012,***,""
"DIODE_GND_Post",21716,"",0,7,"DE",1,-440.756,"mV","P",0.025012,***,""
"DIODE_GND_Post",21816,"",0,7,"G0_G7",1,-439.739,"mV","P",0.025012,***,""
"DIODE_GND_Post",21916,"",0,7,"G1_G6",1,-440.933,"mV","P",0.025012,***,""
"DIODE_GND_Post",22016,"",0,7,"G2_G5",1,-442.72,"mV","P",0.025012,***,""
"DIODE_GND_Post",22116,"",0,7,"G3_G4",1,-441.786,"mV","P",0.025012,***,""
"DIODE_GND_Post",22216,"",0,7,"G4_G3",1,-440.832,"mV","P",0.025012,***,""
"DIODE_GND_Post",22316,"",0,7,"G5_G2",1,-441.849,"mV","P",0.025012,***,""
"DIODE_GND_Post",22416,"",0,7,"G6_G1",1,-440.585,"mV","P",0.025012,***,""
"DIODE_GND_Post",22516,"",0,7,"G7_G0",1,-440.462,"mV","P",0.025012,***,""
"DIODE_GND_Post",22616,"",0,7,"HS",1,-440.303,"mV","P",0.025012,***,""
"DIODE_GND_Post",22716,"",0,7,"LS0",1,-440.648,"mV","P",0.025012,***,""
"DIODE_GND_Post",22816,"",0,7,"LS1",1,-441.964,"mV","P",0.025012,***,""
"DIODE_GND_Post",22916,"",0,7,"PCLK",1,-440.647,"mV","P",0.025012,***,""
"DIODE_GND_Post",23016,"",0,7,"R0_B7",1,-440.59,"mV","P",0.025012,***,""
"DIODE_GND_Post",23116,"",0,7,"R1_B6",1,-440.978,"mV","P",0.025012,***,""
"DIODE_GND_Post",23216,"",0,7,"R2_B5",1,-440.705,"mV","P",0.025012,***,""
"DIODE_GND_Post",23316,"",0,7,"R3_B4",1,-441.595,"mV","P",0.025012,***,""
"DIODE_GND_Post",23416,"",0,7,"R4_B3",1,-441.506,"mV","P",0.025012,***,""
"DIODE_GND_Post",23516,"",0,7,"R5_B2",1,-438.645,"mV","P",0.025012,***,""
"DIODE_GND_Post",23616,"",0,7,"R6_B1",1,-440.908,"mV","P",0.025012,***,""
"DIODE_GND_Post",23716,"",0,7,"R7_B0",1,-437.831,"mV","P",0.025012,***,""
"DIODE_GND_Post",23816,"",0,7,"SWAP",1,-440.61,"mV","P",0.025012,***,""
"DIODE_GND_Post",23916,"",0,7,"TXEN",1,-439.841,"mV","P",0.025012,***,""
"DIODE_GND_Post",24016,"",0,7,"VS",1,-440.438,"mV","P",0.025012,***,""
"PIN2PIN_ODD_ROW_post",8017,"",0,7,"B0_R7",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8117,"",0,7,"B1_R6",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8217,"",0,7,"B2_R5",1,-61,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8317,"",0,7,"B3_R4",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8417,"",0,7,"B4_R3",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8517,"",0,7,"B5_R2",1,-63,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8617,"",0,7,"B6_R1",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8717,"",0,7,"B7_R0",1,-63,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8817,"",0,7,"CPOL",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",8917,"",0,7,"DE",1,-58,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9017,"",0,7,"G0_G7",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9117,"",0,7,"G1_G6",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9217,"",0,7,"G2_G5",1,-58,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9317,"",0,7,"G3_G4",1,-59,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9417,"",0,7,"G4_G3",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9517,"",0,7,"G5_G2",1,-58,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9617,"",0,7,"G6_G1",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9717,"",0,7,"G7_G0",1,-61,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9817,"",0,7,"HS",1,-61,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",9917,"",0,7,"LS0",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10017,"",0,7,"LS1",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10117,"",0,7,"PCLK",1,-61,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10217,"",0,7,"R0_B7",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10317,"",0,7,"R1_B6",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10417,"",0,7,"R2_B5",1,-60,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10517,"",0,7,"R3_B4",1,-59,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10617,"",0,7,"R4_B3",1,-59,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10717,"",0,7,"R5_B2",1,-61,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10817,"",0,7,"R6_B1",1,-58,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",10917,"",0,7,"R7_B0",1,-62,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",11017,"",0,7,"SWAP",1,-57,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",11117,"",0,7,"TXEN",1,-56,"nA","P",0.021871,***,""
"PIN2PIN_ODD_ROW_post",11217,"",0,7,"VS",1,-58,"nA","P",0.021871,***,""
"SupplyShort_VDD_Post",1019,"",0,7,"VDD",1,-430.344,"nA","P",0.095707,***,""
